iter	MultiClass
1515	0.2299908263
1516	0.2299643831
1517	0.2298857887
1518	0.2298407352
1519	0.2297560644
1520	0.2297345163
1521	0.2295851695
1522	0.229526167
1523	0.2294213531
1524	0.2293091642
1525	0.2291767266
1526	0.2291003735
1527	0.2290279485
1528	0.22897263
1529	0.2289517195
1530	0.2289015984
1531	0.2288609012
1532	0.22882327
1533	0.2287808796
1534	0.2287144906
1535	0.2286213133
1536	0.2285581846
1537	0.2285468496
1538	0.2284982414
1539	0.2284391027
1540	0.2284015854
1541	0.2283380363
1542	0.2282778454
1543	0.2282360535
1544	0.2281581647
1545	0.228041261
1546	0.2279983922
1547	0.227940673
1548	0.2278059675
1549	0.2277258589
1550	0.2276786493
1551	0.2276538699
1552	0.2276196304
1553	0.2275446726
1554	0.2274794268
1555	0.2274284644
1556	0.2274112576
1557	0.2273589166
1558	0.2273530237
1559	0.2272921105
1560	0.227244451
1561	0.2272205589
1562	0.227187598
1563	0.2271079929
1564	0.227041654
1565	0.226997685
1566	0.2269177328
1567	0.2268202333
1568	0.2267419528
1569	0.2266457149
1570	0.2265827239
1571	0.2265067385
1572	0.2264940841
1573	0.2263957039
1574	0.2262909094
1575	0.2262329429
1576	0.2261789484
1577	0.2261709765
1578	0.2261473887
1579	0.2261283641
1580	0.2260842956
1581	0.2260680399
1582	0.2259824267
1583	0.2259100376
1584	0.2258130487
1585	0.2257346884
1586	0.2256500767
1587	0.2255996781
1588	0.2255365799
1589	0.2254956779
1590	0.225392435
1591	0.2253814564
1592	0.2253622966
1593	0.2252991973
1594	0.2252553625
1595	0.2252492554
1596	0.2251828141
1597	0.2251146012
1598	0.2250575878
1599	0.2250226091
1600	0.224910692
1601	0.2248240182
1602	0.2247549879
1603	0.2247152627
1604	0.2246796757
1605	0.2246297507
1606	0.2245668211
1607	0.2244996803
1608	0.224413568
1609	0.2243484807
1610	0.2242609685
1611	0.2242082347
1612	0.2241577834
1613	0.2241174508
1614	0.2240500285
1615	0.2240339962
1616	0.2239699634
1617	0.223929016
1618	0.2238245531
1619	0.2237771848
1620	0.2237420126
1621	0.2236902753
1622	0.2235681185
1623	0.2235299114
1624	0.2234394689
1625	0.2233541067
1626	0.2233047161
1627	0.2232530241
1628	0.2231542698
1629	0.2231194184
1630	0.223056331
1631	0.2229832818
1632	0.2229321819
1633	0.2228620408
1634	0.222772899
1635	0.2227067683
1636	0.2226609314
1637	0.2225811547
1638	0.2225539179
1639	0.222483449
1640	0.2224070302
1641	0.2223284413
1642	0.2222877127
1643	0.2222432044
1644	0.2221807032
1645	0.2221142735
1646	0.2220756509
1647	0.2219984199
1648	0.2219408456
1649	0.2218946082
1650	0.2218170976
1651	0.2217943681
1652	0.2217436791
1653	0.2216522507
1654	0.2215841234
1655	0.2215383187
1656	0.2213757437
1657	0.2213221657
1658	0.2212360515
1659	0.221162758
1660	0.2210637365
1661	0.2209742971
1662	0.2208554164
1663	0.2207327811
1664	0.2207099818
1665	0.2206852941
1666	0.2206408954
1667	0.2205851917
1668	0.2205458217
1669	0.2205039473
1670	0.2204342588
1671	0.2203894715
1672	0.22032527
1673	0.2202665382
1674	0.220223654
1675	0.2201597141
1676	0.2200654452
1677	0.2199972406
1678	0.2199206931
1679	0.2198731723
1680	0.2197952028
1681	0.2197525354
1682	0.2196930885
1683	0.2196706265
1684	0.2195658467
1685	0.2194898488
1686	0.2194468174
1687	0.2193881644
1688	0.2193511218
1689	0.2192753978
1690	0.2192104386
1691	0.2191826481
1692	0.2191674428
1693	0.2191130087
1694	0.2190795017
1695	0.2190098697
1696	0.218943819
1697	0.218896808
1698	0.2188469792
1699	0.2187831001
1700	0.2187048908
1701	0.2186846763
1702	0.2185274734
1703	0.2184056469
1704	0.2183534758
1705	0.2183170237
1706	0.2182753027
1707	0.2182230284
1708	0.2181609904
1709	0.2181222146
1710	0.2180826851
1711	0.2180156675
1712	0.2179411169
1713	0.2179180038
1714	0.2178838675
1715	0.2177549006
1716	0.217725239
1717	0.2176843215
1718	0.217614035
1719	0.2175426894
1720	0.2175004915
1721	0.2174500597
1722	0.2174116247
1723	0.2173421192
1724	0.2172805894
1725	0.217195278
1726	0.2171365242
1727	0.2171129558
1728	0.2170477612
1729	0.2169513448
1730	0.2168784485
1731	0.2168107462
1732	0.2167560299
1733	0.2166861672
1734	0.2166217761
1735	0.2165977219
1736	0.2165383243
1737	0.2164404749
1738	0.2162898883
1739	0.2162465656
1740	0.2161929705
1741	0.2161519409
1742	0.2161458185
1743	0.2161008656
1744	0.2160289999
1745	0.2159313728
1746	0.215889925
1747	0.2158658871
1748	0.2158275842
1749	0.2157825421
1750	0.2157737695
1751	0.2157168049
1752	0.2156236588
1753	0.2155813277
1754	0.215499824
1755	0.2154631707
1756	0.2154188711
1757	0.2153243767
1758	0.2152981769
1759	0.2152468616
1760	0.2152242564
1761	0.2151656141
1762	0.2151413528
1763	0.2150995661
1764	0.2150432793
1765	0.215016237
1766	0.2149217469
1767	0.2148634257
1768	0.2148091363
1769	0.2147102523
1770	0.2146297597
1771	0.2145532885
1772	0.2144560017
1773	0.2144041004
1774	0.2143780869
1775	0.2142936837
1776	0.2142083755
1777	0.2141526033
1778	0.2141003707
1779	0.2140466949
1780	0.2139968691
1781	0.2139552842
1782	0.2139248079
1783	0.2138637532
1784	0.213820842
1785	0.2137721141
1786	0.2136984674
1787	0.2136889016
1788	0.2136569238
1789	0.2136151008
1790	0.2135797248
1791	0.2134924661
1792	0.2134564233
1793	0.2134144736
1794	0.2133672983
1795	0.2132286196
1796	0.2131704561
1797	0.213109452
1798	0.2130407884
1799	0.2130237648
1800	0.2129815577
1801	0.2129133551
1802	0.212874956
1803	0.2128508857
1804	0.2128113582
1805	0.2127809556
1806	0.2127447195
1807	0.2126822963
1808	0.2126117209
1809	0.212578466
1810	0.2124518773
1811	0.2124073104
1812	0.2123210347
1813	0.2121967422
1814	0.2121351406
1815	0.212100989
1816	0.2120785835
1817	0.2120408386
1818	0.2119867135
1819	0.2119326081
1820	0.2118603088
1821	0.2118439661
1822	0.2118288736
1823	0.2118209725
1824	0.2117730472
1825	0.2117551268
1826	0.2116727352
1827	0.2116196973
1828	0.2115879101
1829	0.2115462792
1830	0.2115173325
1831	0.2115040096
1832	0.2114485743
1833	0.2113895385
1834	0.2113161737
1835	0.2112799398
1836	0.2112283937
1837	0.2111935504
1838	0.2111199955
1839	0.2110891257
1840	0.2110755638
1841	0.2110399159
1842	0.2109724579
1843	0.2109283451
1844	0.2108209855
1845	0.210790518
1846	0.2107664862
1847	0.2107467743
1848	0.2106798084
1849	0.2106548073
1850	0.210609367
1851	0.2105493342
1852	0.2105175547
1853	0.2104401159
1854	0.2103879845
1855	0.2103367011
1856	0.2102651267
1857	0.210211175
1858	0.2100747383
1859	0.2100474459
1860	0.2099717933
1861	0.2099293796
1862	0.2099098937
1863	0.2098538557
1864	0.2098242888
1865	0.2097888775
1866	0.2097320063
1867	0.2096750486
1868	0.2096367391
1869	0.2095831768
1870	0.2095717725
1871	0.2095444456
1872	0.2095052546
1873	0.2094520871
1874	0.2093169813
1875	0.2092513161
1876	0.2092196095
1877	0.2091477188
1878	0.2091258369
1879	0.2090672189
1880	0.2089850505
1881	0.2089612772
1882	0.2089072554
1883	0.2088669236
1884	0.2088002558
1885	0.2087752622
1886	0.2087596725
1887	0.2087195766
1888	0.2087003838
1889	0.2086350709
1890	0.2086005047
1891	0.2085282579
1892	0.2084810141
1893	0.2084754877
1894	0.208446933
1895	0.2084121624
1896	0.2083849355
1897	0.2083348942
1898	0.2083101332
1899	0.2082986833
1900	0.2082274872
1901	0.2081896008
1902	0.2080769747
1903	0.2079546587
1904	0.207928016
1905	0.2078704316
1906	0.207832423
1907	0.2078093685
1908	0.2076442351
1909	0.2075501173
1910	0.2075042342
1911	0.2074495094
1912	0.2073986297
1913	0.2073745599
1914	0.2073440313
1915	0.2072718428
1916	0.2072282192
1917	0.2071876209
1918	0.2071670263
1919	0.2071171601
1920	0.2070577705
1921	0.2070157273
1922	0.2069830956
1923	0.2069022002
1924	0.2068854749
1925	0.2068437198
1926	0.2067958557
1927	0.2067602745
1928	0.2066606385
1929	0.2066407318
1930	0.2066058006
1931	0.2065779045
1932	0.2065355168
1933	0.2064771641
1934	0.2064296066
1935	0.2063764032
1936	0.2063732587
1937	0.2062923665
1938	0.2062589828
1939	0.2062198988
1940	0.2061400769
1941	0.2060822477
1942	0.2060627843
1943	0.2060019158
1944	0.2059821
1945	0.2059186751
1946	0.2058622346
1947	0.20578484
1948	0.2057297746
1949	0.2056866345
1950	0.2056836215
1951	0.2056537854
1952	0.2055816026
1953	0.2055473182
1954	0.2055024634
1955	0.2054734519
1956	0.2053906397
1957	0.2053304848
1958	0.2053172525
1959	0.2052731148
1960	0.2052161805
1961	0.2051749909
1962	0.2051271485
1963	0.2050698097
1964	0.2050617253
1965	0.2049929292
1966	0.2049264723
1967	0.2048949381
1968	0.2048666637
1969	0.2047917843
1970	0.2046911598
1971	0.204651945
1972	0.2045660485
1973	0.2045151155
1974	0.2044865514
1975	0.2044105751
1976	0.2043550929
1977	0.2043506938
1978	0.204300626
1979	0.2042690873
1980	0.2041974475
1981	0.2041194294
1982	0.204064289
1983	0.2039891232
1984	0.2039477493
1985	0.203896296
1986	0.2038587055
1987	0.203796348
1988	0.2037274191
1989	0.2036571878
1990	0.2035860224
1991	0.2035602327
1992	0.2034839355
1993	0.2034466575
1994	0.2033925076
1995	0.2033769436
1996	0.2033657045
1997	0.2033386342
1998	0.2032231057
1999	0.2032089787
2000	0.2031312639
2001	0.2030966527
2002	0.2030588442
2003	0.2029995047
2004	0.2029775731
2005	0.202951326
2006	0.2029089935
2007	0.2028470161
2008	0.202841513
2009	0.202793408
2010	0.2027283055
2011	0.2026471858
2012	0.2026272971
2013	0.202577959
2014	0.2025361784
2015	0.2025139769
2016	0.2024596258
2017	0.2023731886
2018	0.2022726867
2019	0.2022043845
2020	0.2021330031
2021	0.2021129807
2022	0.2020715117
2023	0.2020126361
2024	0.2019747821
2025	0.2019449711
2026	0.2018757781
2027	0.2018504755
2028	0.2018030881
2029	0.201757874
2030	0.2017283308
2031	0.2016085336
2032	0.2015429558
2033	0.201524549
2034	0.2014576468
2035	0.2013930688
2036	0.2013724984
2037	0.2012823464
2038	0.2012339381
2039	0.2011598378
2040	0.2011119473
2041	0.2010937969
2042	0.2010794766
2043	0.2010204892
2044	0.2009871525
2045	0.2009278053
2046	0.2008607467
2047	0.2008374072
2048	0.2007629077
2049	0.2007398752
2050	0.2007050899
2051	0.2005605892
2052	0.2004942412
2053	0.2004640748
2054	0.2004281043
2055	0.200394258
2056	0.2003541994
2057	0.2003202348
2058	0.2002580394
2059	0.2001728607
2060	0.2001226319
2061	0.2000848406
2062	0.2000461675
2063	0.200017421
2064	0.1999303758
2065	0.1998245638
2066	0.1997716869
2067	0.1997431883
2068	0.1996648458
2069	0.199638179
2070	0.1995962576
2071	0.1995713344
2072	0.1994781059
2073	0.1994278788
2074	0.1993916667
2075	0.1993351682
2076	0.1992634376
2077	0.1991663192
2078	0.1990289794
2079	0.1989204367
2080	0.1988829244
2081	0.1988287939
2082	0.1987945932
2083	0.1987136152
2084	0.1986803192
2085	0.1986480591
2086	0.1986000277
2087	0.1985778163
2088	0.1985539047
2089	0.1985260755
2090	0.1985155925
2091	0.1984920968
2092	0.1984815995
2093	0.198440614
2094	0.1983234077
2095	0.1982911891
2096	0.1982507276
2097	0.1982009591
2098	0.1981487477
2099	0.1981166113
2100	0.1980696509
2101	0.1980080117
2102	0.1979525264
2103	0.1979328071
2104	0.1978674901
2105	0.197846418
2106	0.1977822348
2107	0.1977669833
2108	0.1977349449
2109	0.1976990633
2110	0.1976648487
2111	0.1976418542
2112	0.1976057458
2113	0.1974896397
2114	0.19742876
2115	0.1973386052
2116	0.1972924495
2117	0.1972889046
2118	0.1972331499
2119	0.1971822072
2120	0.197154989
2121	0.1971189441
2122	0.1970615445
2123	0.1968909441
2124	0.1968744933
2125	0.1968471725
2126	0.1968213972
2127	0.1967896834
2128	0.1967343463
2129	0.1966829608
2130	0.1965916275
2131	0.1965591618
2132	0.1965319187
2133	0.1964727038
2134	0.1964459785
2135	0.1964097316
2136	0.1963545591
2137	0.196309623
2138	0.1962781452
2139	0.1962438752
2140	0.1962288962
2141	0.1961825835
2142	0.1961293709
2143	0.1960787525
2144	0.1960113192
2145	0.1959660975
2146	0.1959574677
2147	0.1959298014
2148	0.1958838988
2149	0.1958518082
2150	0.1958191675
2151	0.1957016757
2152	0.1956768101
2153	0.1956188029
2154	0.1955844178
2155	0.1955537518
2156	0.1955460735
2157	0.1955293905
2158	0.1954939724
2159	0.1954448853
2160	0.1953815743
2161	0.1953569403
2162	0.1953220379
2163	0.1952364024
2164	0.1951808648
2165	0.1951305463
2166	0.1950844342
2167	0.194961453
2168	0.1949260759
2169	0.1949174753
2170	0.1949035783
2171	0.1947919046
2172	0.1947478121
2173	0.1946750082
2174	0.1946341402
2175	0.1945638321
2176	0.1945312401
2177	0.1944905016
2178	0.194416876
2179	0.1943621832
2180	0.1943249795
2181	0.1942892025
2182	0.1942336217
2183	0.1942058849
2184	0.1941438093
2185	0.1941123124
2186	0.1939586789
2187	0.1939068439
2188	0.1938547571
2189	0.1938236987
2190	0.1937834762
2191	0.193731019
2192	0.1936883408
2193	0.1936110128
2194	0.1935656906
2195	0.1934771601
2196	0.1934420535
2197	0.1933941948
2198	0.1933340947
2199	0.1932868835
2200	0.1932368268
2201	0.1931857209
2202	0.1931207879
2203	0.1930824605
2204	0.1929168121
2205	0.1928890056
2206	0.1928241132
2207	0.1927971849
2208	0.1927330524
2209	0.1926721867
2210	0.1926209904
2211	0.1925857545
2212	0.1925284928
2213	0.1924928786
2214	0.1924476163
2215	0.19240354
2216	0.1923179575
2217	0.1922434332
2218	0.1922194676
2219	0.1921848514
2220	0.1921336381
2221	0.1920777215
2222	0.1920464646
2223	0.1920096901
2224	0.1919964735
2225	0.1919223683
2226	0.1918354138
2227	0.1917821874
2228	0.1917427742
2229	0.1916890121
2230	0.1916678856
2231	0.1916159759
2232	0.1915795974
2233	0.191520287
2234	0.1914579532
2235	0.1914086477
2236	0.1913937977
2237	0.1913707639
2238	0.1913223452
2239	0.1911697194
2240	0.1911170903
2241	0.1910657091
2242	0.1910378746
2243	0.1909861749
2244	0.1909214683
2245	0.1908968046
2246	0.1908166601
2247	0.1907997713
2248	0.1907766279
2249	0.190742885
2250	0.1907137147
2251	0.1906668833
2252	0.1906257006
2253	0.1904963336
2254	0.1904755028
2255	0.19043128
2256	0.1904150796
2257	0.1903628515
2258	0.190333308
2259	0.1903076052
2260	0.1902708281
2261	0.1902247634
2262	0.1901676116
2263	0.1901063399
2264	0.1900480023
2265	0.190011124
2266	0.1899851647
2267	0.1899245871
2268	0.1898965253
2269	0.1898665328
2270	0.1898523081
2271	0.1897520326
2272	0.1897147071
2273	0.1896409237
2274	0.1896038748
2275	0.1895637879
2276	0.1895364375
2277	0.1895047186
2278	0.1894759166
2279	0.1893915444
2280	0.1893424183
2281	0.1892723888
2282	0.1892322251
2283	0.1891771384
2284	0.1891534144
2285	0.189108848
2286	0.1890668177
2287	0.1890196772
2288	0.1889942165
2289	0.1889373772
2290	0.1889046815
2291	0.188880813
2292	0.1888486653
2293	0.1887970734
2294	0.1887598764
2295	0.1887227565
2296	0.188683726
2297	0.1886531193
2298	0.1885840658
2299	0.1885496877
2300	0.1885413582
2301	0.1884585223
2302	0.1884161849
2303	0.1883693355
2304	0.1883443757
2305	0.1883208809
2306	0.1882867051
2307	0.1882538001
2308	0.1882086475
2309	0.1881948146
2310	0.1881747658
2311	0.1881450648
2312	0.1881046979
2313	0.1880898648
2314	0.1880087409
2315	0.187982574
2316	0.1879020783
2317	0.1878649989
2318	0.1878293601
2319	0.1877830225
2320	0.187706332
2321	0.1876589561
2322	0.187613737
2323	0.1875779692
2324	0.1875178766
2325	0.1874854111
2326	0.1874430159
2327	0.1873936298
2328	0.187273511
2329	0.1872522883
2330	0.1871853983
2331	0.187144942
2332	0.1871272847
2333	0.187105821
2334	0.1870743753
2335	0.1870099677
2336	0.1869682605
2337	0.1869431864
2338	0.1869025064
2339	0.1868540349
2340	0.1868344271
2341	0.1867887981
2342	0.186746348
2343	0.1867156989
2344	0.1866968276
2345	0.186651335
2346	0.1865704225
2347	0.1865473693
2348	0.1865275012
2349	0.1864782855
2350	0.1864473075
2351	0.1864287054
2352	0.1864227926
2353	0.1863414239
2354	0.1863243734
2355	0.1862966543
2356	0.1862466211
2357	0.1861664377
2358	0.1861224355
2359	0.1861127913
2360	0.1860865198
2361	0.1860640262
2362	0.1860410475
2363	0.1859664943
2364	0.1858774643
2365	0.1858220988
2366	0.1857642501
2367	0.1857475596
2368	0.1857284597
2369	0.1857081881
2370	0.1856557436
2371	0.1856201311
2372	0.185558094
2373	0.185537013
2374	0.1854749215
2375	0.185425352
2376	0.1853482476
2377	0.1853177369
2378	0.1852457993
2379	0.1852053625
2380	0.1851566714
2381	0.1851359006
2382	0.1850848878
2383	0.1850474428
2384	0.1850171598
2385	0.1849830237
2386	0.1849388102
2387	0.1849030326
2388	0.184867421
2389	0.1848194195
2390	0.1847787061
2391	0.1847372117
2392	0.1847190319
2393	0.1847017276
2394	0.1846473731
2395	0.1845645178
2396	0.1845311788
2397	0.1844848105
2398	0.1844597142
2399	0.1844164716
2400	0.1843807896
2401	0.1843734654
2402	0.184322369
2403	0.1842655333
2404	0.1842281
2405	0.1842038723
2406	0.184147711
2407	0.1840968754
2408	0.184052945
2409	0.1840319641
2410	0.1839979706
2411	0.1839866313
2412	0.1839658025
2413	0.1839443319
2414	0.183899084
2415	0.1838704454
2416	0.1838301343
2417	0.1837375512
2418	0.1837143191
2419	0.1836445793
2420	0.1835832456
2421	0.1835471319
2422	0.1835371522
2423	0.1835147867
2424	0.1834699068
2425	0.1834561072
2426	0.1834041783
2427	0.1833900161
2428	0.1833646937
2429	0.1833351553
2430	0.1832870258
2431	0.1832627545
2432	0.1832143817
2433	0.1832100708
2434	0.183167965
2435	0.1831001463
2436	0.1830640346
2437	0.1830438947
2438	0.1830141518
2439	0.1829654584
2440	0.1829336082
2441	0.18288771
2442	0.182855464
2443	0.1828130876
2444	0.1827704005
2445	0.1827065261
2446	0.1826549732
2447	0.1825846746
2448	0.1825398414
2449	0.1825326383
2450	0.1825041834
2451	0.1824917291
2452	0.1824499901
2453	0.1824060409
2454	0.1823959181
2455	0.1823522823
2456	0.1823381283
2457	0.1823054308
2458	0.1822662548
2459	0.1822403379
2460	0.1822051758
2461	0.1821656968
2462	0.1821433123
2463	0.1820998471
2464	0.1820412102
2465	0.1819954512
2466	0.1819553556
2467	0.1819132371
2468	0.1818708803
2469	0.1818476839
2470	0.1818267951
2471	0.1818033016
2472	0.1817767406
2473	0.1817329195
2474	0.1816883149
2475	0.1816460428
2476	0.1816148506
2477	0.181606294
2478	0.1815885837
2479	0.1815385474
2480	0.1815109454
2481	0.1815052577
2482	0.1814683243
2483	0.1814289615
2484	0.1813553499
2485	0.1813098059
2486	0.1812162545
2487	0.1811908715
2488	0.1811618223
2489	0.1811396551
2490	0.1811035744
2491	0.1810831398
2492	0.1810589524
2493	0.1809746112
2494	0.1808830951
2495	0.1808543948
2496	0.1808242967
2497	0.1807822827
2498	0.1807276659
2499	0.1807236498
2500	0.1807171382
2501	0.1806356432
2502	0.1805653677
2503	0.1805374101
2504	0.1804775262
2505	0.1804410184
2506	0.1803909824
2507	0.1803424356
2508	0.1803273603
2509	0.1803104369
2510	0.180276463
2511	0.180230996
2512	0.1801723202
2513	0.1801546003
2514	0.1801141551
2515	0.1800941403
2516	0.1800340042
2517	0.1799902694
2518	0.1799255108
2519	0.1798984787
2520	0.1798653125
2521	0.179841885
2522	0.1798251031
2523	0.1798029804
2524	0.1797835476
2525	0.1797372225
2526	0.1796827057
2527	0.1795886806
2528	0.1795650106
2529	0.1795351369
2530	0.1795106308
2531	0.1794891123
2532	0.1794372892
2533	0.1793875605
2534	0.1793699203
2535	0.1793131381
2536	0.1792814623
2537	0.1792607593
2538	0.1792199582
2539	0.1791806374
2540	0.1791652211
2541	0.1791302069
2542	0.1791130424
2543	0.1790069252
2544	0.1789535702
2545	0.1788962458
2546	0.1788575941
2547	0.1788480238
2548	0.1787891748
2549	0.178749435
2550	0.1787150942
2551	0.1787000399
2552	0.1786538467
2553	0.1786016668
2554	0.1785677086
2555	0.1785300267
2556	0.1784871715
2557	0.1784489578
2558	0.1784192256
2559	0.1783712374
2560	0.1783108197
2561	0.1782911863
2562	0.1782643559
2563	0.1782529565
2564	0.1782322285
2565	0.1781547162
2566	0.1781145146
2567	0.1780691643
2568	0.1780452281
2569	0.1780265702
2570	0.1779538099
2571	0.1778928391
2572	0.1778511417
2573	0.1778206164
2574	0.1777628556
2575	0.1777287524
2576	0.1776739821
2577	0.1776305616
2578	0.1775726046
2579	0.177551498
2580	0.1774783705
2581	0.1774572538
2582	0.1774340938
2583	0.177425608
2584	0.1773929352
2585	0.1773647665
2586	0.1772663069
2587	0.1772199102
2588	0.1771876466
2589	0.1771589728
2590	0.1771280722
2591	0.1770531628
2592	0.1770297444
2593	0.1770042514
2594	0.1769608194
2595	0.176835063
2596	0.1768251927
2597	0.1767854267
2598	0.1767733616
2599	0.1767255306
2600	0.1766895628
2601	0.1766682163
2602	0.1766415034
2603	0.1766180612
2604	0.1765332073
2605	0.1765143332
2606	0.1764882431
2607	0.176440944
2608	0.1763867206
2609	0.1763374523
2610	0.1763142993
2611	0.1762915253
2612	0.1762581485
2613	0.1762051572
2614	0.176186957
2615	0.1761657562
2616	0.1761358369
2617	0.1761054581
2618	0.176087561
2619	0.1760477315
2620	0.1760166693
2621	0.1759767143
2622	0.1759378318
2623	0.175874032
2624	0.1757968264
2625	0.1757741448
2626	0.1757135288
2627	0.1756797367
2628	0.1756479745
2629	0.1756112406
2630	0.1755645263
2631	0.1755416418
2632	0.1755012097
2633	0.1754682515
2634	0.1754596902
2635	0.1754261017
2636	0.1753726114
2637	0.1752977052
2638	0.1752747219
2639	0.1751621285
2640	0.1751588563
2641	0.1750919499
2642	0.175073637
2643	0.1750437935
2644	0.1749344296
2645	0.1749037274
2646	0.1748590337
2647	0.1748103918
2648	0.1747803034
2649	0.1747484928
2650	0.1747107277
2651	0.1746889777
2652	0.1746508237
2653	0.1746228591
2654	0.1745764592
2655	0.1745449357
2656	0.1745085239
2657	0.1744804681
2658	0.1744591172
2659	0.1744477599
2660	0.1744128739
2661	0.1743204432
2662	0.1742827959
2663	0.1742397079
2664	0.1742131986
2665	0.1740679166
2666	0.1740029714
2667	0.1739714218
2668	0.173939111
2669	0.173934758
2670	0.1738975001
2671	0.1738748401
2672	0.1738488379
2673	0.1737961327
2674	0.1737602732
2675	0.1737376087
2676	0.173709206
2677	0.1736579744
2678	0.1736260497
2679	0.1735831949
2680	0.1735274026
2681	0.1735106646
2682	0.1735048043
2683	0.1734841159
2684	0.1734589946
2685	0.1733775712
2686	0.1733681813
2687	0.1733251999
2688	0.1732892864
2689	0.1732710225
2690	0.1732677549
2691	0.1732557056
2692	0.1731945811
2693	0.1731775326
2694	0.1731531251
2695	0.1731239042
2696	0.1730775336
2697	0.1730350929
2698	0.1729971665
2699	0.1729833808
2700	0.1729277162
2701	0.1729060967
2702	0.1728899004
2703	0.1728594519
2704	0.1728327995
2705	0.1728053871
2706	0.1727670102
2707	0.1727273437
2708	0.1727119486
2709	0.1726793792
2710	0.1726392588
2711	0.1726164486
2712	0.1726001375
2713	0.1725521881
2714	0.1725135489
2715	0.1724813538
2716	0.1724263901
2717	0.1723857306
2718	0.1723612169
2719	0.1723387279
2720	0.1723035576
2721	0.1722610225
2722	0.1722288692
2723	0.172175373
2724	0.172148289
2725	0.172144859
2726	0.1721223367
2727	0.1720648317
2728	0.172039496
2729	0.1720287914
2730	0.1720164411
2731	0.1719762183
2732	0.1719226244
2733	0.1718916508
2734	0.1718578854
2735	0.1718398179
2736	0.1717642039
2737	0.1717235682
2738	0.1716926993
2739	0.1716200012
2740	0.171583043
2741	0.1715542193
2742	0.171492176
2743	0.1714877085
2744	0.171460561
2745	0.1714119929
2746	0.1713499459
2747	0.1713278194
2748	0.171291596
2749	0.1712679618
2750	0.1712358047
2751	0.1712139224
2752	0.1711863764
2753	0.1711525011
2754	0.1711198851
2755	0.171037881
2756	0.1710131746
2757	0.1709651659
2758	0.1708837517
2759	0.1708502103
2760	0.1707939524
2761	0.1707672103
2762	0.1707082305
2763	0.1706948594
2764	0.1706766311
2765	0.1706428336
2766	0.1705909397
2767	0.1705684432
2768	0.1705500541
2769	0.1705394089
2770	0.1705228937
2771	0.1705060647
2772	0.1704900827
2773	0.1704624292
2774	0.1704183787
2775	0.1703959896
2776	0.1703361429
2777	0.1703175476
2778	0.1702874152
2779	0.1702648314
2780	0.1702246514
2781	0.1701936299
2782	0.1701601682
2783	0.1701420976
2784	0.1701166262
2785	0.1700842089
2786	0.1700298031
2787	0.1699970879
2788	0.1699508031
2789	0.1699280969
2790	0.1699153132
2791	0.1698672966
2792	0.1698293085
2793	0.1698031056
2794	0.1697812651
2795	0.1697562215
2796	0.1697288558
2797	0.169662181
2798	0.1696545867
2799	0.1696323331
2800	0.1695916638
2801	0.1695672949
2802	0.1695447984
2803	0.1694658165
2804	0.1694355093
2805	0.1694142955
2806	0.1693870067
2807	0.1693807952
2808	0.1693628524
2809	0.1693193282
2810	0.1693010051
2811	0.1692262619
2812	0.1691820933
2813	0.1691675345
2814	0.1691070012
2815	0.1690802437
2816	0.1689390295
2817	0.1689093018
2818	0.1688866807
2819	0.1688474444
2820	0.1688288349
2821	0.1687994367
2822	0.1687628639
2823	0.168697264
2824	0.168662856
2825	0.1686460571
2826	0.1686111292
2827	0.1685788389
2828	0.1685527709
2829	0.1685094854
2830	0.168475968
2831	0.1684473267
2832	0.1684159661
2833	0.1683880005
2834	0.1683641073
2835	0.1683215524
2836	0.1682802377
2837	0.1682449138
2838	0.168214453
2839	0.1682018438
2840	0.1681737272
2841	0.1681244564
2842	0.168093782
2843	0.1680645732
2844	0.1680385575
2845	0.1680022105
2846	0.1679675816
2847	0.167950169
2848	0.1679234976
2849	0.167881542
2850	0.167844554
2851	0.1678217696
2852	0.1677930954
2853	0.1677481036
2854	0.1677148655
2855	0.1677027555
2856	0.1676848318
2857	0.167650048
2858	0.167609194
2859	0.1675895263
2860	0.1675595695
2861	0.1675320074
2862	0.1675109568
2863	0.1674856468
2864	0.1674539123
2865	0.1673779418
2866	0.1673290416
2867	0.1673085765
2868	0.1672805362
2869	0.1672534269
2870	0.1672263227
2871	0.1672001764
2872	0.1671720127
2873	0.1671323917
2874	0.1670917025
2875	0.1670880159
2876	0.1670400945
2877	0.1670216383
2878	0.1670006335
2879	0.1669730668
2880	0.1669537748
2881	0.1669259503
2882	0.1669078511
2883	0.1668564471
2884	0.1668060646
2885	0.1667312388
2886	0.1666836387
2887	0.1666520742
2888	0.1666120571
2889	0.1666024683
2890	0.1665582532
2891	0.1665358882
2892	0.1664792371
2893	0.1664668982
2894	0.1664515334
2895	0.1664216803
2896	0.1664064235
2897	0.1663676999
2898	0.1663374035
2899	0.1663107188
2900	0.1662677312
2901	0.1662172295
2902	0.166182323
2903	0.1661492488
2904	0.1661267056
2905	0.1660788443
2906	0.1660550917
2907	0.166009219
2908	0.1659126596
2909	0.1658788024
2910	0.16587129
2911	0.1658504607
2912	0.1658238684
2913	0.1658018798
2914	0.1657861328
2915	0.1657532702
2916	0.165708093
2917	0.1656965853
2918	0.165662729
2919	0.1656420899
2920	0.1656160106
2921	0.1656009293
2922	0.1655912018
2923	0.1655715882
2924	0.1655388408
2925	0.1654746171
2926	0.1654511979
